scenario,policy,seed,arrivals,started,completed,waiting,in_service,wait_started,wait_censored,objective,max_queue,icu_saturation,fatigue_mean,weighted_queue_area,runtime_s,wait_p0,coverage_p0,wait_p1,coverage_p1,wait_p2,coverage_p2,util_beds,util_icu,util_ventilators,util_doctors,util_nurses
demanda_150,fifo,1018,210,110,102,100,8,168.96779212536146,213.48547293675236,245.24516096879404,120,0.4791666666666667,0.866708616844596,119570.0,0.31675630004610866,195.74997441150498,0.5238095238095238,235.40851974490144,0.4722222222222222,204.80246843543625,0.5625,0.4010416666666667,0.7802083333333333,0.5826388888888889,0.9916666666666667,0.6611111111111111
demanda_150,fifo,1019,246,107,99,139,8,182.6672429754248,241.78474967116847,283.14336619887223,151,0.5979166666666667,0.871134207487076,163107.0,0.43694340001093224,248.1588246018103,0.40816326530612246,248.11711537758092,0.39080459770114945,233.93706341608365,0.4818181818181818,0.3980902777777778,0.7979166666666667,0.3159722222222222,0.99609375,0.6640625
demanda_150,fifo,1020,251,110,102,141,8,166.78539330824597,238.07039136660154,282.4058861025559,158,0.5333333333333333,0.871654871907574,166359.0,0.4200485000037588,272.90331684669326,0.39622641509433965,213.6798986428532,0.49382716049382713,239.17709957325758,0.4188034188034188,0.41788194444444443,0.7395833333333334,0.32430555555555557,0.9966145833333333,0.6644097222222223
demanda_150,fifo,1021,238,112,104,126,8,189.73241794825927,238.9928781632569,272.69666600481526,155,0.5791666666666667,0.8700928829647371,159532.0,0.39076560002285987,239.72238478252316,0.4,228.9277082419832,0.4691358024691358,246.59244580603655,0.5098039215686274,0.39079861111111114,0.8177083333333334,0.44305555555555554,0.9950520833333333,0.6633680555555556
demanda_150,fifo,1022,236,124,116,112,8,192.97641260138454,227.91625353934194,261.6204501421523,140,0.17083333333333334,0.867489591288584,137370.0,0.4140890000271611,222.05984603171328,0.4,234.4188674212672,0.5208333333333334,223.92314239745795,0.5714285714285714,0.5112847222222222,0.4510416666666667,0.3298611111111111,0.9924479166666667,0.6616319444444444
demanda_150,fifo,1023,221,103,95,118,8,176.93678739011278,223.3229440594805,264.63799175316194,127,0.6479166666666667,0.8664482874709311,142062.0,0.35795340000186116,240.74475691652117,0.46,215.9796644470026,0.4342105263157895,220.02819256154666,0.49473684210526314,0.3767361111111111,0.8526041666666667,0.5666666666666667,0.99140625,0.6609375
demanda_150,fifo,1024,222,107,99,115,8,179.7284095609559,224.96146181766517,255.55991079736665,135,0.44375,0.8641053403514056,132789.0,0.3539289999753237,218.6315348319966,0.4782608695652174,221.8192496185074,0.4864864864864865,230.0957789164733,0.4803921568627451,0.39600694444444445,0.7901041666666667,0.4847222222222222,0.9890625,0.659375
demanda_150,fifo,1025,227,111,103,116,8,180.9969605539111,229.70764155936544,266.45964320221185,143,0.2604166666666667,0.867489588327783,138112.0,0.37887150002643466,237.82823356251845,0.4634146341463415,231.59633054210855,0.48148148148148145,225.07975508573242,0.5047619047619047,0.4288194444444444,0.6984375,0.5875,0.9924479166666667,0.6616319444444444
demanda_150,fifo,1026,264,97,89,167,8,198.72197646615305,257.7135102708116,291.9541976228527,177,0.7083333333333334,0.8667086377768497,200743.0,0.48833920003380626,257.8837182096838,0.323943661971831,228.40783307677475,0.42857142857142855,283.7402932217666,0.3431372549019608,0.3703125,0.8723958333333334,0.4673611111111111,0.9916666666666667,0.6611111111111111
demanda_150,fifo,1027,210,116,108,94,8,175.19840617632823,208.39441373749384,242.8503936932115,118,0.46458333333333335,0.8651466680621271,121015.0,0.28949910000665113,208.9035537715209,0.4222222222222222,217.94892778664794,0.6,201.11307389568324,0.5789473684210527,0.4310763888888889,0.6869791666666667,0.38263888888888886,0.9901041666666667,0.6600694444444445
demanda_150,fifo,1028,222,100,92,122,8,174.71916483871362,234.08264058638028,270.49293354512577,138,0.7208333333333333,0.8674896106124133,140515.0,0.3849540000082925,243.19146909466326,0.5217391304347826,228.56530757601382,0.4722222222222222,233.87342775335497,0.40384615384615385,0.35538194444444443,0.91875,0.8395833333333333,0.9924479166666667,0.6616319444444444
demanda_150,fifo,1029,231,104,97,127,7,183.01270096933123,231.64643300794592,263.6876157765286,146,0.5020833333333333,0.8648863483127104,139850.0,0.3896425999701023,237.94083699752105,0.4782608695652174,212.9094313679576,0.48,241.7894560941156,0.41818181818181815,0.38472222222222224,0.8255208333333334,0.5208333333333334,0.98984375,0.6598958333333333
demanda_150,priority,1000,209,74,66,135,8,158.1452523300405,256.7897607392438,243.36930865912032,143,0.9458333333333333,0.8620227637861161,117447.0,0.38600009999936447,138.94503702880525,0.7058823529411765,224.74292917249687,0.5333333333333333,337.85958952938654,0.023529411764705882,0.33663194444444444,0.9640625,0.6041666666666666,0.9869791666666666,0.6579861111111112
demanda_150,priority,1001,217,82,74,135,8,157.24639964329887,243.42534075518034,249.19245965441644,137,0.9583333333333334,0.8669689462931469,131703.0,0.37229169998317957,229.83817564434582,0.56,155.1212868233585,0.7142857142857143,314.15360911362626,0.041237113402061855,0.3342013888888889,0.98125,0.49583333333333335,0.9919270833333333,0.6612847222222222
demanda_150,priority,1002,228,78,70,150,8,159.29633417299743,255.0141665379933,241.9310313699897,152,0.94375,0.8680102693350855,124257.0,0.43827410001540557,185.90862484239324,0.6666666666666666,175.42762703613215,0.5813953488372093,347.6312395796288,0.019417475728155338,0.340625,0.9640625,0.7291666666666666,0.99296875,0.6619791666666667
demanda_150,priority,1003,225,80,72,145,8,170.795784054614,254.92268516155318,262.5425181625037,150,0.9354166666666667,0.8690515642167814,149344.0,0.4395004999823868,222.2084408098544,0.5098039215686274,202.54054174284138,0.6022727272727273,327.92332565903314,0.011627906976744186,0.3472222222222222,0.9463541666666667,0.6576388888888889,0.9940104166666667,0.6626736111111111
demanda_150,priority,1004,220,81,74,139,7,143.85584909711582,237.91918740450797,229.75901639455512,139,0.9645833333333333,0.8659276318107082,113200.0,0.38227760000154376,188.28582213734208,0.627906976744186,153.94930850732518,0.7313432835820896,308.4666109735932,0.045454545454545456,0.3350694444444444,0.9765625,0.5486111111111112,0.9908854166666666,0.6605902777777778
demanda_150,priority,1005,233,80,73,153,7,162.23820867535068,259.8480079709273,256.26753986614915,158,0.9541666666666667,0.8669689311867432,138096.0,0.4169758000061847,207.45216844062867,0.5306122448979592,190.10920839318592,0.6901408450704225,326.38651157273506,0.04424778761061947,0.34131944444444445,0.9598958333333333,0.8111111111111111,0.9919270833333333,0.6612847222222222
demanda_150,priority,1006,243,79,71,164,8,161.31639779054262,267.74774485088165,269.2403981296995,169,0.9604166666666667,0.866187962971026,158458.0,0.4842497000354342,239.11857637546663,0.44642857142857145,169.60004900272432,0.6582278481012658,354.38572083817485,0.018518518518518517,0.3362847222222222,0.9734375,0.5569444444444445,0.9911458333333333,0.6607638888888889
demanda_150,priority,1007,224,82,74,142,8,161.57250962214758,239.98957276349432,245.62290995052388,142,0.95625,0.8607211644090724,131146.0,0.39356140000745654,184.23185531841736,0.6046511627906976,211.62815592717675,0.5555555555555556,294.3863789767568,0.06593406593406594,0.33541666666666664,0.9651041666666667,0.8215277777777777,0.9856770833333334,0.6571180555555556
demanda_150,priority,1008,235,83,75,152,8,166.8395609633954,257.0997882438879,248.72299880839688,156,0.95,0.8669689356283622,133588.0,0.4609989000018686,193.3147681946112,0.6744186046511628,192.2424208844422,0.6144578313253012,331.64948872969427,0.027522935779816515,0.3362847222222222,0.975,0.7347222222222223,0.9919270833333333,0.6612847222222222
demanda_150,priority,1009,237,80,72,157,8,158.66197155290547,266.841561506917,261.94555818457263,164,0.9541666666666667,0.8693118979074294,144479.0,0.4843652999843471,197.78300893675384,0.5555555555555556,213.07326389355902,0.5977011494252874,340.9889592023407,0.02857142857142857,0.3368055555555556,0.978125,0.7597222222222222,0.9942708333333333,0.6628472222222223
demanda_150,priority,1010,237,80,72,157,8,165.51111032939914,263.7934071298226,274.79184477415174,164,0.95,0.8641053917099738,160737.0,0.4599995000171475,237.0196864433541,0.4727272727272727,206.11266738325904,0.6049382716049383,324.6319671023712,0.04950495049504951,0.3394097222222222,0.9598958333333333,0.7708333333333334,0.9890625,0.659375
demanda_150,priority,1011,229,82,74,147,8,165.0442397736841,268.0132903835371,256.1408249167227,162,0.9375,0.8672292709491387,135708.0,0.4550884999916889,187.49294091247117,0.6666666666666666,209.25919188885766,0.6043956043956044,353.73972060967236,0.010101010101010102,0.34131944444444445,0.9604166666666667,0.8333333333333334,0.9921875,0.6614583333333334
demanda_150,priority,1012,229,79,71,150,8,143.97015241824587,244.1801174367633,234.03806639271986,151,0.9416666666666667,0.8667086315268897,127988.0,0.42242169997189194,184.43385659636618,0.5094339622641509,158.78526846669124,0.6621621621621622,337.1778688909435,0.029411764705882353,0.3342013888888889,0.9807291666666667,0.5826388888888889,0.9916666666666667,0.6611111111111111
demanda_150,priority,1013,242,81,73,161,8,167.24629707316484,260.91092820777874,260.66344185957735,167,0.9583333333333334,0.8656672891870572,144134.0,0.4810141999623738,207.85098916546565,0.5777777777777777,203.15114868257967,0.6,326.06520067693947,0.03571428571428571,0.33784722222222224,0.9677083333333333,0.5680555555555555,0.990625,0.6604166666666667
demanda_150,priority,1014,245,83,75,162,8,158.18138280627156,254.03234527066994,260.56393204919254,167,0.9604166666666667,0.867229270924046,155877.0,0.4705571999656968,216.21437431089853,0.4909090909090909,198.47408801912883,0.5862068965517241,321.15425579175246,0.04854368932038835,0.3380208333333333,0.9703125,0.5965277777777778,0.9921875,0.6614583333333334
demanda_150,priority,1015,250,79,71,171,8,151.2080687160299,245.51363258975906,240.50260268078765,173,0.9604166666666667,0.8708738752768274,131470.0,0.45917450002161786,192.65167316409196,0.5319148936170213,161.09369857297116,0.6410256410256411,318.0677681602855,0.032,0.3392361111111111,0.9739583333333334,0.41180555555555554,0.9958333333333333,0.6638888888888889
demanda_150,priority,1016,242,80,72,162,8,158.43841939384237,271.5093678241859,265.7040279463474,168,0.9375,0.866187967208467,155883.0,0.5059061999781989,207.5229399454497,0.5098039215686274,206.64515536278705,0.5604395604395604,363.1688793822143,0.03,0.34375,0.9510416666666667,0.69375,0.9911458333333333,0.6607638888888889
demanda_150,priority,1017,217,79,72,138,7,140.9511263942118,250.79780622093782,224.89484209913496,144,0.9395833333333333,0.8693118949713036,108032.0,0.43129019998013973,138.92003615813817,0.7714285714285715,180.289036155496,0.5853658536585366,347.77221719657996,0.04,0.3390625,0.9713541666666666,0.4965277777777778,0.9942708333333333,0.6628472222222223
demanda_150,priority,1018,210,83,75,127,8,148.98655923447458,245.5140443653238,231.19551557872313,134,0.9666666666666667,0.866708616844596,112966.0,0.36079379997681826,172.32140298293353,0.6428571428571429,177.0057419671237,0.6666666666666666,328.91705176876957,0.08333333333333333,0.3342013888888889,0.9807291666666667,0.7680555555555556,0.9916666666666667,0.6611111111111111
demanda_150,priority,1019,246,79,71,167,8,164.59638232503116,269.52052202889206,269.65163687556395,168,0.9458333333333333,0.871134207487076,155335.0,0.48468039999715984,216.5465797038511,0.5306122448979592,208.7492992856269,0.5632183908045977,341.18251796153817,0.03636363636363636,0.34322916666666664,0.9625,0.39791666666666664,0.99609375,0.6640625
demanda_150,priority,1020,251,83,76,168,7,157.15765528109452,267.23772204389235,267.60795099931113,177,0.9729166666666667,0.871654871907574,158246.0,0.4856373999500647,229.99765646933474,0.5283018867924528,188.5934788897668,0.6419753086419753,338.55316794932594,0.02564102564102564,0.33576388888888886,0.9859375,0.5145833333333333,0.9966145833333333,0.6644097222222223
demanda_150,priority,1021,238,85,77,153,8,159.9773229931967,261.06850841535777,259.08185119000046,165,0.96875,0.8700928829647371,151662.0,0.46631789999082685,221.5769302370686,0.4909090909090909,178.71783169877332,0.6790123456790124,347.75911247270324,0.029411764705882353,0.33611111111111114,0.9817708333333334,0.6138888888888889,0.9950520833333333,0.6633680555555556
demanda_150,priority,1022,236,83,75,153,8,157.05675000692318,263.1493043867996,247.7763373726664,163,0.95625,0.867489591288584,130162.0,0.4614716000505723,137.51698888885613,0.8,230.62720075460052,0.5208333333333334,334.76123763555313,0.047619047619047616,0.3402777777777778,0.9640625,0.7715277777777778,0.9924479166666667,0.6616319444444444
demanda_150,priority,1023,221,80,72,141,8,164.29523461663862,252.17814767939,251.41808806134813,145,0.9666666666666667,0.8664482874709311,135386.0,0.42805139999836683,214.6847569165212,0.52,172.96650655226577,0.6578947368421053,335.280824140494,0.042105263157894736,0.3347222222222222,0.9786458333333333,0.6361111111111111,0.99140625,0.6609375
demanda_150,priority,1024,222,80,72,142,8,158.73396776937392,251.57857893478229,242.86157746403333,145,0.9520833333333333,0.8641053403514056,126190.0,0.4130713000195101,187.84892613634443,0.5869565217391305,185.14357394283172,0.6756756756756757,328.5173475439243,0.029411764705882353,0.3347222222222222,0.9739583333333334,0.6736111111111112,0.9890625,0.659375
demanda_150,priority,1025,227,77,69,150,8,151.33849985222773,261.07328032588526,251.81149505406367,159,0.9666666666666667,0.867489588327783,130071.0,0.44260419998317957,202.2428677088599,0.6585365853658537,183.04077498655298,0.6049382716049383,344.2416598476372,0.009523809523809525,0.3328125,0.9864583333333333,0.7104166666666667,0.9924479166666667,0.6616319444444444
demanda_150,priority,1026,264,77,69,187,8,179.1851979659362,271.793055725357,286.3811639149875,190,0.9666666666666667,0.8667086377768497,196879.0,0.5394210999947973,243.72878863221902,0.352112676056338,214.3638770328187,0.5494505494505495,342.56382263353134,0.0196078431372549,0.3333333333333333,0.9833333333333333,0.5111111111111111,0.9916666666666667,0.6611111111111111
demanda_150,priority,1027,210,84,76,126,8,147.2808701698518,241.21822326130336,228.59474151929845,136,0.9625,0.8651466680621271,114198.0,0.37429969996446744,180.94799821596533,0.6222222222222222,164.94892778664794,0.7428571428571429,325.9657054746306,0.042105263157894736,0.33541666666666664,0.9739583333333334,0.53125,0.9901041666666667,0.6600694444444445
demanda_150,priority,1028,222,81,73,141,8,154.75813094442768,252.76732527106498,257.17749730351505,148,0.9666666666666667,0.8674896106124133,134019.0,0.4175565000041388,231.58277344248935,0.5869565217391305,173.19030757601382,0.6944444444444444,317.2291969841242,0.038461538461538464,0.33489583333333334,0.9802083333333333,0.8777777777777778,0.9924479166666667,0.6616319444444444
demanda_150,priority,1029,231,80,72,151,8,155.64464419673317,251.2265195880325,253.4241133215368,156,0.91875,0.8648863483127104,133999.0,0.4323959000175819,216.20170656273845,0.5434782608695652,177.08276470129096,0.6666666666666666,316.42581973047925,0.045454545454545456,0.3416666666666667,0.9546875,0.6180555555555556,0.98984375,0.6598958333333333
demanda_150,tuned,1000,209,74,66,135,8,158.1452523300405,256.7897607392438,243.36930865912032,143,0.9458333333333333,0.8620227637861161,117447.0,0.41229570005089045,138.94503702880525,0.7058823529411765,224.74292917249687,0.5333333333333333,337.85958952938654,0.023529411764705882,0.33663194444444444,0.9640625,0.6041666666666666,0.9869791666666666,0.6579861111111112
demanda_150,tuned,1001,217,82,74,135,8,157.24639964329887,243.42534075518034,249.19245965441644,137,0.9583333333333334,0.8669689462931469,131703.0,0.3886623000144027,229.83817564434582,0.56,155.1212868233585,0.7142857142857143,314.15360911362626,0.041237113402061855,0.3342013888888889,0.98125,0.49583333333333335,0.9919270833333333,0.6612847222222222
demanda_150,tuned,1002,228,78,70,150,8,159.29633417299743,255.0141665379933,241.9310313699897,152,0.94375,0.8680102693350855,124257.0,0.4400719999684952,185.90862484239324,0.6666666666666666,175.42762703613215,0.5813953488372093,347.6312395796288,0.019417475728155338,0.340625,0.9640625,0.7291666666666666,0.99296875,0.6619791666666667
demanda_150,tuned,1003,225,80,72,145,8,170.795784054614,254.92268516155318,262.5425181625037,150,0.9354166666666667,0.8690515642167814,149344.0,0.4430218000197783,222.2084408098544,0.5098039215686274,202.54054174284138,0.6022727272727273,327.92332565903314,0.011627906976744186,0.3472222222222222,0.9463541666666667,0.6576388888888889,0.9940104166666667,0.6626736111111111
demanda_150,tuned,1004,220,81,74,139,7,143.85584909711582,237.91918740450797,229.75901639455512,139,0.9645833333333333,0.8659276318107082,113200.0,0.38635100005194545,188.28582213734208,0.627906976744186,153.94930850732518,0.7313432835820896,308.4666109735932,0.045454545454545456,0.3350694444444444,0.9765625,0.5486111111111112,0.9908854166666666,0.6605902777777778
demanda_150,tuned,1005,233,80,73,153,7,162.23820867535068,259.8480079709273,256.26753986614915,158,0.9541666666666667,0.8669689311867432,138096.0,0.4613291000132449,207.45216844062867,0.5306122448979592,190.10920839318592,0.6901408450704225,326.38651157273506,0.04424778761061947,0.34131944444444445,0.9598958333333333,0.8111111111111111,0.9919270833333333,0.6612847222222222
demanda_150,tuned,1006,243,79,71,164,8,161.31639779054262,267.74774485088165,269.2403981296995,169,0.9604166666666667,0.866187962971026,158458.0,0.4895566999912262,239.11857637546663,0.44642857142857145,169.60004900272432,0.6582278481012658,354.38572083817485,0.018518518518518517,0.3362847222222222,0.9734375,0.5569444444444445,0.9911458333333333,0.6607638888888889
demanda_150,tuned,1007,224,82,74,142,8,161.57250962214758,239.98957276349432,245.62290995052388,142,0.95625,0.8607211644090724,131146.0,0.41952540003694594,184.23185531841736,0.6046511627906976,211.62815592717675,0.5555555555555556,294.3863789767568,0.06593406593406594,0.33541666666666664,0.9651041666666667,0.8215277777777777,0.9856770833333334,0.6571180555555556
demanda_150,tuned,1008,235,83,75,152,8,166.8395609633954,257.0997882438879,248.72299880839688,156,0.95,0.8669689356283622,133588.0,0.45046810002531856,193.3147681946112,0.6744186046511628,192.2424208844422,0.6144578313253012,331.64948872969427,0.027522935779816515,0.3362847222222222,0.975,0.7347222222222223,0.9919270833333333,0.6612847222222222
demanda_150,tuned,1009,237,80,72,157,8,158.66197155290547,266.841561506917,261.94555818457263,164,0.9541666666666667,0.8693118979074294,144479.0,0.46956640004646033,197.78300893675384,0.5555555555555556,213.07326389355902,0.5977011494252874,340.9889592023407,0.02857142857142857,0.3368055555555556,0.978125,0.7597222222222222,0.9942708333333333,0.6628472222222223
demanda_150,tuned,1010,237,80,72,157,8,165.51111032939914,263.7934071298226,274.79184477415174,164,0.95,0.8641053917099738,160737.0,0.45421999995596707,237.0196864433541,0.4727272727272727,206.11266738325904,0.6049382716049383,324.6319671023712,0.04950495049504951,0.3394097222222222,0.9598958333333333,0.7708333333333334,0.9890625,0.659375
demanda_150,tuned,1011,229,82,74,147,8,165.0442397736841,268.0132903835371,256.1408249167227,162,0.9375,0.8672292709491387,135708.0,0.45258059998741373,187.49294091247117,0.6666666666666666,209.25919188885766,0.6043956043956044,353.73972060967236,0.010101010101010102,0.34131944444444445,0.9604166666666667,0.8333333333333334,0.9921875,0.6614583333333334
demanda_150,tuned,1012,229,79,71,150,8,143.97015241824587,244.1801174367633,234.03806639271986,151,0.9416666666666667,0.8667086315268897,127988.0,0.4288490999606438,184.43385659636618,0.5094339622641509,158.78526846669124,0.6621621621621622,337.1778688909435,0.029411764705882353,0.3342013888888889,0.9807291666666667,0.5826388888888889,0.9916666666666667,0.6611111111111111
demanda_150,tuned,1013,242,81,73,161,8,167.24629707316484,260.91092820777874,260.66344185957735,167,0.9583333333333334,0.8656672891870572,144134.0,0.4745262000360526,207.85098916546565,0.5777777777777777,203.15114868257967,0.6,326.06520067693947,0.03571428571428571,0.33784722222222224,0.9677083333333333,0.5680555555555555,0.990625,0.6604166666666667
demanda_150,tuned,1014,245,83,75,162,8,158.18138280627156,254.03234527066994,260.56393204919254,167,0.9604166666666667,0.867229270924046,155877.0,0.47009040002012625,216.21437431089853,0.4909090909090909,198.47408801912883,0.5862068965517241,321.15425579175246,0.04854368932038835,0.3380208333333333,0.9703125,0.5965277777777778,0.9921875,0.6614583333333334
demanda_150,tuned,1015,250,79,71,171,8,151.2080687160299,245.51363258975906,240.50260268078765,173,0.9604166666666667,0.8708738752768274,131470.0,0.4640520000248216,192.65167316409196,0.5319148936170213,161.09369857297116,0.6410256410256411,318.0677681602855,0.032,0.3392361111111111,0.9739583333333334,0.41180555555555554,0.9958333333333333,0.6638888888888889
demanda_150,tuned,1016,242,80,72,162,8,158.43841939384237,271.5093678241859,265.7040279463474,168,0.9375,0.866187967208467,155883.0,0.4844569000415504,207.5229399454497,0.5098039215686274,206.64515536278705,0.5604395604395604,363.1688793822143,0.03,0.34375,0.9510416666666667,0.69375,0.9911458333333333,0.6607638888888889
demanda_150,tuned,1017,217,79,72,138,7,140.9511263942118,250.79780622093782,224.89484209913496,144,0.9395833333333333,0.8693118949713036,108032.0,0.40316589997382835,138.92003615813817,0.7714285714285715,180.289036155496,0.5853658536585366,347.77221719657996,0.04,0.3390625,0.9713541666666666,0.4965277777777778,0.9942708333333333,0.6628472222222223
demanda_150,tuned,1018,210,83,75,127,8,148.98655923447458,245.5140443653238,231.19551557872313,134,0.9666666666666667,0.866708616844596,112966.0,0.38426500000059605,172.32140298293353,0.6428571428571429,177.0057419671237,0.6666666666666666,328.91705176876957,0.08333333333333333,0.3342013888888889,0.9807291666666667,0.7680555555555556,0.9916666666666667,0.6611111111111111
demanda_150,tuned,1019,246,79,71,167,8,164.59638232503116,269.52052202889206,269.65163687556395,168,0.9458333333333333,0.871134207487076,155335.0,0.5130225999746472,216.5465797038511,0.5306122448979592,208.7492992856269,0.5632183908045977,341.18251796153817,0.03636363636363636,0.34322916666666664,0.9625,0.39791666666666664,0.99609375,0.6640625
demanda_150,tuned,1020,251,83,76,168,7,157.15765528109452,267.23772204389235,267.60795099931113,177,0.9729166666666667,0.871654871907574,158246.0,0.4766723000211641,229.99765646933474,0.5283018867924528,188.5934788897668,0.6419753086419753,338.55316794932594,0.02564102564102564,0.33576388888888886,0.9859375,0.5145833333333333,0.9966145833333333,0.6644097222222223
demanda_150,tuned,1021,238,85,77,153,8,159.9773229931967,261.06850841535777,259.08185119000046,165,0.96875,0.8700928829647371,151662.0,0.4606912999879569,221.5769302370686,0.4909090909090909,178.71783169877332,0.6790123456790124,347.75911247270324,0.029411764705882353,0.33611111111111114,0.9817708333333334,0.6138888888888889,0.9950520833333333,0.6633680555555556
demanda_150,tuned,1022,236,83,75,153,8,157.05675000692318,263.1493043867996,247.7763373726664,163,0.95625,0.867489591288584,130162.0,0.4308310999767855,137.51698888885613,0.8,230.62720075460052,0.5208333333333334,334.76123763555313,0.047619047619047616,0.3402777777777778,0.9640625,0.7715277777777778,0.9924479166666667,0.6616319444444444
demanda_150,tuned,1023,221,80,72,141,8,164.29523461663862,252.17814767939,251.41808806134813,145,0.9666666666666667,0.8664482874709311,135386.0,0.3949309000163339,214.6847569165212,0.52,172.96650655226577,0.6578947368421053,335.280824140494,0.042105263157894736,0.3347222222222222,0.9786458333333333,0.6361111111111111,0.99140625,0.6609375
demanda_150,tuned,1024,222,80,72,142,8,158.73396776937392,251.57857893478229,242.86157746403333,145,0.9520833333333333,0.8641053403514056,126190.0,0.4174160999828018,187.84892613634443,0.5869565217391305,185.14357394283172,0.6756756756756757,328.5173475439243,0.029411764705882353,0.3347222222222222,0.9739583333333334,0.6736111111111112,0.9890625,0.659375
demanda_150,tuned,1025,227,77,69,150,8,151.33849985222773,261.07328032588526,251.81149505406367,159,0.9666666666666667,0.867489588327783,130071.0,0.4065093999961391,202.2428677088599,0.6585365853658537,183.04077498655298,0.6049382716049383,344.2416598476372,0.009523809523809525,0.3328125,0.9864583333333333,0.7104166666666667,0.9924479166666667,0.6616319444444444
demanda_150,tuned,1026,264,77,69,187,8,179.1851979659362,271.793055725357,286.3811639149875,190,0.9666666666666667,0.8667086377768497,196879.0,0.5335077000199817,243.72878863221902,0.352112676056338,214.3638770328187,0.5494505494505495,342.56382263353134,0.0196078431372549,0.3333333333333333,0.9833333333333333,0.5111111111111111,0.9916666666666667,0.6611111111111111
demanda_150,tuned,1027,210,84,76,126,8,147.2808701698518,241.21822326130336,228.59474151929845,136,0.9625,0.8651466680621271,114198.0,0.38791690004291013,180.94799821596533,0.6222222222222222,164.94892778664794,0.7428571428571429,325.9657054746306,0.042105263157894736,0.33541666666666664,0.9739583333333334,0.53125,0.9901041666666667,0.6600694444444445
demanda_150,tuned,1028,222,81,73,141,8,154.75813094442768,252.76732527106498,257.17749730351505,148,0.9666666666666667,0.8674896106124133,134019.0,0.420125900011044,231.58277344248935,0.5869565217391305,173.19030757601382,0.6944444444444444,317.2291969841242,0.038461538461538464,0.33489583333333334,0.9802083333333333,0.8777777777777778,0.9924479166666667,0.6616319444444444
demanda_150,tuned,1029,231,80,72,151,8,155.64464419673317,251.2265195880325,253.4241133215368,156,0.91875,0.8648863483127104,133999.0,0.4260257999994792,216.20170656273845,0.5434782608695652,177.08276470129096,0.6666666666666666,316.42581973047925,0.045454545454545456,0.3416666666666667,0.9546875,0.6180555555555556,0.98984375,0.6598958333333333
demanda_200,fifo,1000,292,103,95,189,8,192.0515377751496,251.7018567779802,290.1373678372874,197,0.15416666666666667,0.8646260048714463,192862.0,0.5541079000104219,243.02326432303292,0.27450980392156865,253.37098900155314,0.41228070175438597,253.6886846654999,0.33070866141732286,0.4652777777777778,0.5833333333333334,0.2826388888888889,0.9895833333333334,0.6597222222222222
demanda_200,fifo,1001,289,104,96,185,8,201.28088885954142,251.78351891441122,289.8362689022742,189,0.8166666666666667,0.8687912422961418,196196.0,0.5331841000006534,246.1518965058068,0.43548387096774194,255.31691508182945,0.34408602150537637,251.93691253951246,0.3358208955223881,0.3564236111111111,0.9182291666666667,0.4534722222222222,0.99375,0.6625
demanda_200,fifo,1002,303,104,98,199,6,186.0092361617478,261.77339247478767,304.82720914257294,204,0.28541666666666665,0.869311903829449,207530.0,0.566814300022088,276.7175289719748,0.3584905660377358,251.2561713950613,0.33636363636363636,264.3795002206376,0.34285714285714286,0.4201388888888889,0.728125,0.5055555555555555,0.9942708333333333,0.6628472222222223
demanda_200,fifo,1003,301,97,89,204,8,180.06232205768242,260.07193938223185,309.27575801092013,205,0.47708333333333336,0.8703532137192587,221377.0,0.5651470000157133,285.1449155985731,0.3442622950819672,254.54718297939326,0.3963963963963964,252.96958598314862,0.24806201550387597,0.40225694444444443,0.7838541666666666,0.49166666666666664,0.9953125,0.6635416666666667
demanda_200,fifo,1004,303,106,99,197,7,180.8280772125254,244.9314723266182,280.5576660563678,199,0.5791666666666667,0.8677499191312404,186104.0,0.5225464999675751,225.6330564833848,0.4,259.11650077735044,0.38372093023255816,244.5365201217203,0.31210191082802546,0.3762152777777778,0.8567708333333334,0.48541666666666666,0.9927083333333333,0.6618055555555555
demanda_200,fifo,1005,310,102,94,208,8,185.15947957245433,262.35508174000967,306.6121862450493,215,0.6333333333333333,0.8687912334379958,217771.0,0.5746583999716677,276.7948593398247,0.3709677419354839,252.7660166271381,0.32673267326732675,262.8532406870266,0.3129251700680272,0.3845486111111111,0.8338541666666667,0.7305555555555555,0.99375,0.6625
demanda_200,fifo,1006,323,101,94,222,7,187.36719993476962,269.1687707665943,312.55353534090636,226,0.8125,0.8680102529962895,240635.0,0.6297676999820396,277.3248109428186,0.3150684931506849,254.53316689285253,0.28846153846153844,275.51611234196946,0.3287671232876712,0.35555555555555557,0.9192708333333334,0.5104166666666666,0.99296875,0.6619791666666667
demanda_200,fifo,1007,291,103,95,188,8,186.69228698022678,255.18297952870023,292.7340768533168,196,0.3229166666666667,0.8641053573266073,202381.0,0.5438454999821261,254.00280318467773,0.3684210526315789,248.42337914104064,0.39823008849557523,262.0516150279963,0.30578512396694213,0.40381944444444445,0.7666666666666667,0.6708333333333333,0.9890625,0.659375
demanda_200,fifo,1008,324,113,105,211,8,203.78478559148652,254.76133323411975,292.054420898119,215,0.4625,0.8687912334379958,210511.0,0.5921880000387318,249.14899290837698,0.39285714285714285,248.48018462804913,0.3389830508474576,261.797777192506,0.34,0.41770833333333335,0.734375,0.5701388888888889,0.99375,0.6625
